Idx	M	adj.P
AT4G38430	-0.291473799	0.072809636
AT5G03560	0.410456529	0.072822584
AT5G37490	-0.268635025	0.072836071
AT5G63730	-0.472547466	0.072838773
AT1G45130	-0.22328854	0.072861496
AT3G49400	0.81313608	0.072892716
AT2G42070	-0.309718515	0.072900355
AT3G15350	-0.363509847	0.072910874
AT3G16785	0.256457656	0.072966158
AT1G01440	-0.295962044	0.072972376
AT4G25200	-0.295278279	0.072980988
AT2G28860	-0.210679454	0.072986341
AT1G18950	0.217082109	0.072993047
AT5G24090	-0.647254985	0.073003867
AT4G13410	0.61232857	0.073016132
AT5G43590	-0.282906095	0.07301652
AT3G25905	-0.411792966	0.073022602
AT2G28070	0.358669203	0.073039239
AT1G20450	-0.295762746	0.073088159
AT3G52070	-0.248692682	0.073110328
AT4G20290	-0.213123067	0.073128495
AT4G27680	0.235673199	0.073161083
AT3G55580	-0.425832156	0.073198989
AT5G46340	0.283094624	0.073225041
AT1G55870	0.35504147	0.073242343
AT3G18000	-0.544334584	0.073253217
AT1G68260	-0.375700785	0.073262989
AT3G21230	0.614699729	0.073286506
AT3G01170	0.348991291	0.073300495
AT5G53860	-0.242276534	0.073325311
AT3G32300	-0.237334874	0.073344067
AT5G64670	0.228403997	0.073381038
AT5G38320	-0.219468027	0.073381716
AT4G23700	1.589323695	0.073471019
AT1G28380	-0.24078832	0.073514211
AT4G28320	-0.217416047	0.073526083
AT3G02790	0.270677576	0.073538336
AT5G65820	-0.21517982	0.073575993
AT3G53170	-0.218251658	0.073605873
AT1G23590	-0.240027118	0.073618457
AT2G20310	-0.263528125	0.073628186
AT3G45810	-0.285373588	0.073632475
ATCG00350	-0.25846991	0.073639994
AT5G02770	-0.407472891	0.073650627
AT4G33760	0.209475185	0.073660007
AT1G62670	-0.324276745	0.073679358
AT2G20760	-0.242804564	0.073695163
AT1G70180	-0.265884286	0.073703544
AT3G02750	-0.237045561	0.073724352
AT2G47010	-1.33035973	0.073754066
AT5G46200	-0.243093968	0.073763151
AT5G52300	-0.570703946	0.073769322
AT2G17760	0.318049563	0.073801984
AT1G36730	0.293301103	0.073814371
AT2G07250	-0.738564195	0.073819326
AT2G38230	-0.262859471	0.073823063
AT1G31850	-0.242410526	0.07394928
AT1G27480	-0.463913719	0.073981117
AT5G14920	-0.214017929	0.073985416
AT1G07020	-0.239750374	0.073996387
AT1G28110	-0.291787958	0.074004
AT1G60440	0.36581709	0.074024142
AT1G51740	0.269484017	0.074043889
AT1G01970	-0.226334986	0.074072002
AT1G12600	-0.430541539	0.074077168
AT3G60360	0.423024481	0.074091291
AT5G47370	-0.279687985	0.074099689
AT5G23120	-0.242332764	0.074101249
AT5G47990	0.774623115	0.074113432
AT2G19280	-0.287758149	0.074115207
AT3G20010	0.214846339	0.074119304
AT5G57190	-0.394229682	0.074126892
AT1G23910	-0.282912607	0.074128346
AT1G69940	-0.209878396	0.074167296
AT5G09280	-0.248619849	0.074186576
AT4G08650	-0.217255987	0.074196988
AT4G25790	0.416050649	0.074197872
AT1G19680	0.46519215	0.074215206
AT2G27720	-0.235192789	0.074218802
AT3G04510	0.456293849	0.074269265
AT3G61460	-0.282318567	0.074269332
AT5G61240	0.247897492	0.074291863
AT2G44060	-0.35275348	0.074361115
AT2G03120	0.274894359	0.074374966
AT3G27520	-0.376377708	0.074441189
AT1G03080	0.369426494	0.074447756
AT5G37960	-0.262632596	0.074450087
AT1G30210	-0.269503205	0.074454571
AT2G22910	0.327673968	0.074474101
AT1G76660	-0.230788109	0.07449817
AT5G63720	-0.320683851	0.074503723
AT1G08600	0.420691862	0.074531147
AT3G62940	0.30497962	0.074534674
AT4G11710	-0.214080111	0.074555789
AT1G29480	-0.217070927	0.074575632
AT2G30680	-0.29243289	0.074576568
AT4G35980	-0.307938719	0.074593262
AT2G23310	-0.255279223	0.074620124
AT5G35270	-0.277480953	0.074626832
AT2G25380	-0.208024979	0.074701815
AT2G30670	-0.437746346	0.074713882
AT4G18980	-0.207983006	0.074720159
AT4G25050	-0.29272687	0.074730272
AT3G49000	-0.334938804	0.074739437
AT3G52940	-0.286477932	0.074792771
AT3G55660	-0.30750063	0.074824291
AT1G65390	-0.506505898	0.074826366
AT2G37300	0.488752778	0.074844248
AT2G18940	-0.305282463	0.074892681
AT1G08460	0.256388458	0.074913523
AT1G16790	0.341154416	0.074927128
AT4G13950	0.287791409	0.074937646
AT3G52820	-0.219428743	0.074959604
AT5G27990	0.31159406	0.074968409
AT1G04420	-0.316208634	0.075003643
AT5G21170	0.439198251	0.07500785
AT2G11090	-0.52740754	0.07500909
AT1G28500	-0.355767503	0.075025819
AT5G07300	-0.212613857	0.075050531
AT4G35920	-0.298194025	0.075076569
AT5G08070	0.646276867	0.075084655
AT5G09290	-0.502545813	0.075085746
AT1G47360	-0.207557435	0.075097914
AT5G52170	-0.444489362	0.07510122
AT4G12230	-0.25967042	0.075146914
AT5G10700	-0.450767982	0.075199684
AT2G16630	0.589914558	0.075213018
AT2G47570	-0.228192207	0.075264694
AT2G05400	-0.23158551	0.075266842
AT3G18980	-0.307218024	0.075409472
AT2G25670	0.229913038	0.075415724
AT3G24880	-0.303128311	0.075421611
AT3G52600	-0.211602659	0.075471451
AT2G28970	-0.621699997	0.075496223
AT1G32120	0.331254499	0.075500277
AT1G10050	0.317513107	0.075550617
AT5G64690	-0.337780304	0.075559164
AT5G27280	-0.270839813	0.075583017
AT5G28810	-0.506039512	0.075601772
AT4G39990	-0.210255103	0.075634069
AT3G43080	-0.215047579	0.075667898
AT5G61330	0.206209987	0.07567776
AT3G63460	-0.501532473	0.075687131
AT5G22460	-0.939712605	0.075707759
AT3G26390	-0.465496225	0.075748733
AT1G55265	-0.81559625	0.075749021
AT4G22960	-0.21440371	0.075777147
AT4G20460	0.478836925	0.075818685
AT5G36790	-0.325309913	0.07584838
AT5G54810	-0.244062404	0.075935115
AT2G28310	-0.252800678	0.075947059
AT3G16130	-0.210138936	0.075963468
AT1G33813	-0.220013741	0.07600192
AT5G29070	-0.239849701	0.076007244
AT5G03340	0.256790742	0.076014976
AT1G29760	0.48231393	0.076040777
AT5G66210	0.473047235	0.076093995
AT5G18710	-0.213278153	0.076127705
AT5G42900	0.436810799	0.076129068
AT3G51180	-0.428988613	0.076154782
AT3G09640	-0.244669804	0.076164118
AT5G42310	-0.269810747	0.076186833
AT5G03250	-0.456295603	0.076198768
AT3G48440	0.270254474	0.076225051
AT5G54900	0.255658242	0.076277613
AT5G20340	-0.276805204	0.076292662
AT2G02390	0.518555931	0.076299695
AT5G05850	-0.294634883	0.076320329
AT5G56290	0.245875728	0.076335941
AT1G63680	-0.209524818	0.07636988
AT1G32080	-0.380410284	0.076386611
AT3G50300	-0.252564479	0.076434689
AT3G26890	0.300469722	0.076500095
AT2G23530	-0.41357907	0.076505195
ATCG00180	-0.255119492	0.076518134
AT3G50140	-0.20555816	0.076529958
AT3G28470	-0.213811553	0.076532492
AT3G24310	-0.29942863	0.076575977
AT3G58890	-0.211023131	0.076576039
AT1G48030	-0.24631453	0.076584653
AT1G80760	-1.130208577	0.076622331
AT3G51290	-0.308319451	0.076634833
AT3G56390	-0.22646815	0.076666331
AT3G62610	-0.586346284	0.076670915
AT3G07760	-0.268058667	0.076673323
AT4G26520	-0.35192507	0.076682546
AT5G55630	-0.343271495	0.07668308
AT2G05270	-0.207271254	0.076730601
AT5G18500	-0.300809855	0.076748164
AT2G31840	0.235944992	0.076789115
AT3G63130	-0.339122194	0.076789131
AT5G02850	0.235301197	0.076797088
AT1G63020	0.393967786	0.076798562
AT2G20740	-0.323648099	0.076815625
AT1G42390	-0.535510645	0.076862926
AT4G37400	0.346521846	0.076868331
AT1G62020	0.246492652	0.076901595
AT5G45420	-0.221717351	0.076934434
AT1G79070	-0.551248468	0.077002976
AT1G31810	0.289847446	0.077027874
AT1G75830	-0.238888033	0.077046979
AT4G28830	0.320766681	0.077106612
AT2G38770	-0.297847035	0.077112713
AT1G77000	0.223301437	0.077138096
AT5G15740	-0.236720366	0.077166666
AT3G43890	-0.435400566	0.077174673
AT1G09630	-0.515900953	0.077175236
AT4G15560	-0.288730045	0.077194769
AT1G17840	-0.371620383	0.077217788
AT3G51160	-0.21673675	0.077240773
AT3G47540	0.529330472	0.07728067
AT4G39160	0.292862669	0.077283458
AT4G02880	0.235869174	0.077316551
AT1G42970	-0.204133351	0.077343723
AT1G10090	-0.315251005	0.077355234
AT2G34315	-0.328645134	0.077379984
AT3G26380	0.21146988	0.077392866
AT2G38740	-0.390790895	0.077409436
AT1G08450	0.25057192	0.07744336
AT5G37060	-0.218417637	0.077475722
AT5G10190	0.326683012	0.077529814
AT2G27030	-0.236899938	0.077531359
AT1G62160	-0.269007523	0.077538531
AT4G22890	-0.21640743	0.077545045
AT4G25870	0.320655933	0.077564345
AT5G38130	-0.210018865	0.077606215
AT1G05740	-0.248204588	0.077609605
AT2G46910	-0.299940314	0.07763612
AT1G19485	0.324048888	0.077675542
AT1G07220	0.462163943	0.077676017
AT4G38920	-0.238037881	0.077689171
AT3G43650	-0.24166394	0.077703913
AT5G09230	0.309224073	0.077709286
AT4G31890	-0.453415048	0.077734206
AT1G13150	-0.212389678	0.077780664
AT4G02810	-0.411740139	0.077825139
AT5G19640	-0.223984748	0.077835457
AT1G55530	0.288844115	0.077837394
AT1G18740	-0.272677292	0.077842808
AT1G59680	-0.359050855	0.077848939
AT5G18360	-0.249812049	0.077898731
AT5G45080	-0.710043908	0.07795609
AT3G04350	0.227163437	0.077965293
AT1G55545	-0.745263248	0.078007336
AT4G15010	0.218608312	0.078016464
AT5G55500	0.252569528	0.078049711
AT1G17480	0.412896432	0.078060958
AT3G47500	-0.261133105	0.078073096
AT2G43080	0.32591066	0.078107722
AT3G47240	-0.337523672	0.078122187
AT4G21960	-0.277711347	0.078122485
AT2G19210	-0.237546216	0.078135159
AT1G73180	0.209975153	0.078160383
AT2G10850	-0.816522308	0.078177191
AT2G16110	0.224371563	0.078222239
AT1G52790	-0.350598153	0.078288177
AT1G23070	-0.212433284	0.078327437
AT4G17000	-0.692521071	0.078347145
AT1G29200	0.339504107	0.078349084
AT5G40530	0.291708423	0.078363848
AT1G22190	0.417320841	0.078402385
AT3G14310	-0.236110016	0.078427522
AT2G36820	-0.338857953	0.0784521
AT5G16320	0.335040799	0.078497921
AT5G53550	0.34071325	0.078562571
AT3G42930	-0.289391081	0.0785672
AT3G45250	-0.263824519	0.078569524
AT1G68300	0.249427433	0.078633631
AT1G13540	-0.300106052	0.078639014
AT1G03380	0.274967368	0.078642258
AT5G20380	-0.278175348	0.078648985
AT4G08470	0.44235165	0.078662465
AT3G05010	0.227868989	0.078670918
AT1G55080	0.301404338	0.078784084
AT2G18320	-0.206440156	0.078796749
AT4G10470	-0.22753882	0.078810828
AT3G47910	-0.32490171	0.078816021
AT3G13330	0.268674166	0.078829083
AT3G20510	0.263593876	0.07882933
AT1G05790	0.215744839	0.078846157
AT3G15710	-0.218391901	0.078850018
AT2G03090	-0.424955434	0.078861899
AT1G55630	0.202589152	0.07887132
AT4G23270	0.327346324	0.078899751
AT1G33250	-0.2172002	0.078917362
AT2G17980	-0.268341565	0.078921871
AT3G26150	-0.207591088	0.078922997
AT5G43750	-0.32493221	0.078929995
AT1G27980	0.498864704	0.078960394
AT2G10370	-0.265417194	0.078998878
AT2G19710	0.218371503	0.07905542
AT5G28800	-0.259470731	0.079056877
AT3G27160	-0.418454585	0.079057536
AT3G09570	-0.201786398	0.07906943
AT1G35190	0.415566084	0.07908365
AT1G35510	0.527378604	0.079103448
AT3G03470	0.280657517	0.079106811
AT4G09490	-0.20981131	0.07911205
AT4G19940	-0.238092443	0.079146699
AT5G54840	0.613400365	0.079178031
AT4G08740	-0.231256129	0.079185969
AT1G43890	-0.216690621	0.079220361
AT5G67590	-0.273173578	0.079234967
AT5G49310	-0.348385082	0.079257239
AT2G14910	0.258482527	0.079294027
AT5G41670	-0.20940153	0.079342306
AT2G03060	0.458211966	0.0793616
AT4G04510	-0.206652898	0.079419605
AT4G00810	-0.328525553	0.0794869
AT1G51350	0.206845006	0.079513237
AT4G26210	-0.206613655	0.07952799
AT5G13205	-0.239579293	0.079539098
AT1G76290	-0.203286221	0.079555828
AT5G52780	-0.311106363	0.079556879
AT1G76280	-0.268619036	0.079577696
AT4G05000	0.29381393	0.079616504
AT4G31320	-0.445632461	0.079620493
AT1G34190	0.278854723	0.079633928
AT5G12370	-0.213581839	0.07966601
AT2G41740	-0.208550175	0.079685895
AT1G28440	-0.212794186	0.079686646
AT1G02150	-0.34802457	0.079706247
AT5G27680	-0.231044179	0.079736514
AT1G42410	-0.503408399	0.079753193
AT4G03760	-0.55994578	0.079754419
AT1G22275	-0.333018043	0.079764518
AT1G01910	-0.210648772	0.079816222
AT5G17710	-0.234836908	0.079845089
AT5G26000	0.217468308	0.079847074
AT5G63760	0.215769434	0.079878295
AT1G48010	-0.372262564	0.07989336
AT2G16600	-0.220018934	0.079899219
AT5G37680	-0.245948748	0.07990852
AT1G65420	0.262976123	0.079942549
AT5G66160	-0.208187558	0.080018482
AT3G03980	-0.336498557	0.080020109
AT4G16830	0.223752078	0.080028504
AT3G43500	-0.207380921	0.080068459
AT2G22720	-0.211854414	0.080147662
AT3G19610	-0.292568284	0.08015976
AT5G26870	-0.26584447	0.080199144
ATMG01100	-0.6351516	0.080213026
AT3G47520	-0.263612785	0.080242569
AT2G23770	-0.221298948	0.080272087
AT2G04530	0.255925363	0.080275304
AT5G20250	0.823363062	0.080294354
AT3G30570	-0.489588265	0.080346804
AT1G55160	-0.2577169	0.080361266
AT5G55480	-0.355960884	0.080389105
AT2G16020	-0.361478391	0.080395421
AT5G28130	-0.243221617	0.08039743
AT4G34580	-0.644258336	0.080414664
AT1G76900	0.285283283	0.080418744
AT1G17290	0.226137049	0.080425169
AT1G12790	0.302824186	0.080458548
AT5G47030	-0.339216684	0.080473666
AT2G46660	0.458988215	0.080477423
AT4G38250	-0.227856111	0.080486018
AT2G25660	0.209411687	0.080500494
AT1G32150	-0.214360873	0.080514567
AT3G62620	0.310330241	0.080521896
AT1G29590	-0.385429525	0.080560817
AT5G43400	-0.252173331	0.080582094
AT4G07330	-0.208362832	0.080638215
AT1G20590	-0.607296429	0.080652869
AT3G58610	-0.236456504	0.080652987
AT1G65700	0.267959031	0.080685673
AT2G37550	-0.207579192	0.080688554
AT5G55280	0.303015929	0.080692563
AT4G30760	0.291831307	0.080712629
AT3G27980	-0.213310428	0.080730868
AT5G54970	-0.304033907	0.08073847
AT2G27550	-1.087609753	0.080795856
AT3G45710	-0.422865925	0.080808087
AT5G17920	-0.390901069	0.080826117
AT4G16860	0.296713418	0.080842832
AT3G25840	0.291040537	0.080956564
AT4G26500	-0.216570557	0.080975494
AT2G27210	-0.236956296	0.080982297
AT1G03870	-0.275547635	0.081047724
AT5G06280	-0.299737666	0.0810537
AT2G46250	0.734683459	0.081060833
AT2G38580	-0.254610819	0.081076492
AT3G17780	-0.217327986	0.081080269
AT5G25640	0.310449608	0.081139991
AT5G05300	-0.226513041	0.081176731
AT3G04190	-0.211315876	0.08118379
AT2G47350	0.200851701	0.081218413
AT4G34330	-0.207508202	0.081237551
AT5G51900	-0.205791794	0.081251341
AT2G43590	-0.783421061	0.081293495
AT5G08630	0.240857889	0.081293957
AT1G01450	-0.222695852	0.081370938
AT1G23490	-0.267604275	0.081371373
AT1G42710	-0.283008106	0.081379091
AT4G33580	-0.228437717	0.081381995
AT1G37110	-0.220433573	0.081463383
AT2G25580	0.259490686	0.081467581
AT4G01570	-0.207733097	0.081475437
AT3G26490	-0.228571468	0.081520635
AT4G08590	-0.54186215	0.081554979
AT5G22840	0.472042185	0.081615904
AT1G01780	0.328822295	0.081616388
AT1G26620	0.337390241	0.081619772
AT4G31050	-0.298223257	0.081627487
AT4G30993	-0.252680305	0.081664539
AT4G36440	0.312346686	0.081668191
AT1G11570	0.216588373	0.081677761
AT2G01950	-0.433405813	0.081692622
AT5G52900	0.225059782	0.081696291
AT2G15110	0.238426411	0.08172819
AT5G60640	0.221330238	0.081733487
AT4G02080	-0.278375134	0.081818095
AT1G23160	-0.203105988	0.081822793
AT5G67460	-0.361013272	0.081838823
AT4G17330	0.220810086	0.081848938
AT5G43810	0.2781523	0.081871014
AT5G49110	0.406911621	0.081912932
AT4G18370	0.227741501	0.081916479
AT2G19750	0.324835332	0.08191895
AT1G01260	0.280741373	0.082019192
AT1G78360	-0.508265045	0.082045742
AT3G18760	0.343260366	0.08206715
AT2G30600	0.545187363	0.082100301
AT1G03930	-0.267153626	0.082106548
AT1G49650	-0.366122633	0.082107682
AT1G72160	-0.230809726	0.082111992
AT1G54880	-0.267765365	0.082115438
AT5G16610	0.349732414	0.082132428
AT1G32540	0.356045997	0.082132939
AT1G74220	-0.247102287	0.082165586
AT1G59530	-0.213329126	0.082181215
AT2G42690	-0.482725297	0.082190021
AT1G68700	-0.293043949	0.082198784
AT3G06170	-0.226552436	0.082206794
AT2G39390	0.228769944	0.082213605
AT2G10610	-0.304178365	0.08222736
AT3G15380	0.207935602	0.082231102
AT1G26730	0.396595434	0.082231769
AT5G54650	0.207657897	0.08223534
AT2G16400	-0.268679334	0.082259483
AT5G39230	-0.305346749	0.082292719
AT3G11450	0.379309847	0.082302567
AT1G75180	-0.371465616	0.082302639
AT4G24390	-0.223689422	0.082306051
AT4G13160	-0.208645241	0.082342229
AT3G25480	-0.207258054	0.082437694
AT3G47833	-0.201870232	0.082452674
AT1G01740	-0.239374441	0.082480682
AT2G39670	-0.308580103	0.082529402
AT2G45680	0.486507752	0.082581001
AT1G19530	2.790267107	0.082590658
AT5G18770	0.918530433	0.082610187
AT3G06450	-0.256801628	0.082665561
AT5G63830	-0.371958006	0.08266895
AT2G39240	-0.357928608	0.082703768
AT3G21600	0.516904014	0.082707231
AT1G30720	1.209680148	0.082719249
AT5G40840	-0.407425875	0.082757747
AT1G79200	0.459314399	0.082757903
AT1G14685	-0.200578124	0.082758867
AT1G55860	0.210978684	0.082762853
AT1G61090	-0.213268115	0.082763868
AT5G58850	-0.311319009	0.082784294
AT4G19660	0.316159835	0.082807963
AT5G13370	0.425048006	0.082831492
AT4G13280	1.121738622	0.082840472
AT5G54070	-0.342328744	0.082851683
AT1G13350	0.347356191	0.082859941
AT1G75040	-0.821319685	0.082868393
AT1G28340	-0.29929473	0.08287152
AT2G14320	-0.235435304	0.082872448
AT3G07920	-0.323930508	0.082910267
AT5G02450	-0.256510153	0.082912079
AT4G26130	-0.362841029	0.082916026
AT4G28740	-0.208989927	0.082952865
AT3G48210	0.378800318	0.082972857
ATCG00210	-0.614554897	0.082979232
AT5G59620	-0.269197442	0.08298728
AT3G01910	-0.20857266	0.083004154
AT5G65100	-0.228914472	0.083011447
AT1G09100	0.198290005	0.083016953
AT5G11060	-0.272001795	0.083022452
AT2G17240	-0.32448303	0.083029751
AT3G29750	-0.243642759	0.083098858
AT2G18990	-0.25010835	0.08311382
AT1G70230	-0.19824041	0.083173776
AT3G25060	0.237110801	0.08323986
AT5G19750	-0.312085175	0.08328667
AT4G38880	-0.217846505	0.083300845
AT2G35060	-0.257087473	0.083310229
AT2G31035	-0.2590572	0.083320767
AT4G03280	-0.207630348	0.083357136
AT1G23670	-0.201341495	0.083370551
AT1G50920	0.275005208	0.083415766
AT3G26910	0.369778983	0.08344807
AT1G25280	0.239353057	0.083482999
AT5G05200	-0.243057355	0.08351588
ATMG00570	-0.215183073	0.083582181
AT5G07160	-0.248487812	0.083601286
AT2G01360	-0.404139976	0.083609146
AT4G36600	-0.242098833	0.083619202
AT1G53325	-0.218086749	0.083641388
AT5G17950	-0.200855034	0.083648034
AT5G57030	-0.279205708	0.083715194
AT3G53130	-0.200921019	0.083778056
AT1G74380	-0.246904359	0.083791306
AT1G69630	0.214641014	0.083819377
AT5G62260	-0.705408453	0.08384553
AT2G45730	0.272355909	0.083871806
AT3G17465	0.225527039	0.083882512
AT3G53720	0.265129225	0.083916348
AT1G48650	-0.251165315	0.083920638
AT5G60530	0.463361656	0.083937491
AT1G15430	0.55473745	0.08399781
AT5G07440	1.150261407	0.08406699
AT3G20410	0.358626397	0.084120234
AT3G55630	0.232386307	0.08419653
AT5G28890	-0.473039522	0.084257173
AT4G19390	0.2440142	0.084271843
AT5G43580	2.43098688	0.084296856
AT5G26220	0.874765828	0.084314659
ATMG00940	-0.250760654	0.084318776
AT5G61730	-0.228259294	0.084388314
AT2G06090	0.319080237	0.084431766
AT1G25400	1.385698342	0.084462158
AT5G52540	0.238880669	0.084479411
AT2G06640	-0.216772702	0.084487225
AT5G54780	0.282028626	0.084511836
AT1G57680	-0.28391219	0.084529579
AT2G02860	0.240920127	0.084545356
AT2G28030	-0.269201169	0.084551218
AT2G25560	0.215588608	0.084621407
AT3G26230	0.347291602	0.084629716
AT3G29370	-0.527573312	0.084650781
AT3G49010	0.2757337	0.084712518
AT5G64920	0.346685128	0.084718532
AT2G02480	0.226747489	0.084815845
AT4G28770	-0.242986682	0.084835856
AT1G26600	-0.711504212	0.084922354
AT4G19340	-0.211314872	0.084947808
AT2G34050	0.302480533	0.085013408
AT4G37295	-0.289824305	0.08508435
AT4G09270	-0.243075183	0.085096057
AT3G46110	0.297269836	0.085109512
AT3G11970	-0.230135355	0.085136446
AT2G21880	-0.294511713	0.085187517
AT5G66800	-0.339979828	0.085208773
AT5G06060	-0.265166265	0.085256546
AT5G41710	0.362484713	0.085264256
AT1G11420	0.862058479	0.085268337
AT1G09415	0.355598724	0.085268801
AT1G65740	-0.213287986	0.085274325
AT3G44320	-0.316662998	0.085275479
AT4G03770	-0.262026273	0.085278091
AT5G03080	-0.207028986	0.08530027
AT2G38590	-0.196080185	0.08532971
AT3G47570	0.270861644	0.085340338
AT1G53650	0.33752569	0.085376875
